2019060160138,root,1000,70.2,10
zW0Ie,ZfteB,QcP1W,PZ3J0,ASouB,mL0dj,69wsh,LGJOp,KZWRj,eJQPo
69.7,71.0,69.9,70.1,70.2,70.4,70.1,70.2,70.5,69.7
632,Æëæ·æ¯,352401,2021061170135,68.6,84.9,57.8,81.8,51.2,50.7,94.0,66.6,69.6,68.4,60.7
633,ñ¼Ñ©¾ê,488682,2021120958229,68.6,92.8,93.7,46.9,48.7,69.3,77.9,83.4,49.0,61.5,62.6
634,ÂíÃÃÑþ,296409,2023091170942,68.6,59.2,61.4,63.5,73.6,88.6,57.0,73.0,66.9,67.9,75.4
635,Çü÷ìèµ,497962,2024010656236,68.6,51.6,54.5,90.8,69.3,69.9,64.9,46.0,89.5,56.7,92.6
636,ÕÂ³½³É,598275,2018101237553,68.5,90.9,55.9,68.7,55.0,92.5,68.3,87.4,62.6,46.5,57.6
637,ÅËÃ¼,095814,2019100451424,68.5,80.5,57.8,87.8,67.1,76.5,65.5,55.7,70.0,68.2,55.9
638,ÔÆÊ±éÅ,849036,2021090543658,68.5,83.0,93.9,71.8,89.2,52.9,55.2,56.4,78.1,50.2,54.2
639,²Ü³É,665838,2023010763870,68.5,60.6,52.4,67.4,89.9,68.4,54.5,91.7,63.3,66.3,71.0
640,»ªº£É½,965277,2023100117754,68.5,47.8,77.1,82.9,47.7,92.8,50.1,74.2,72.9,69.8,69.9
641,ÐíæÂÈð,633639,2024031123923,68.5,55.8,47.5,67.3,59.7,55.4,77.3,85.2,90.4,93.3,53.0
642,ëøÁú,906544,2024080214441,68.5,56.0,82.0,94.9,52.8,49.7,73.1,79.2,54.5,56.9,86.3
643,Ê©Î°,746883,2019050838332,68.4,69.6,59.8,56.1,80.2,92.8,45.8,46.3,78.7,94.6,59.7
644,±´¶¦¶¦,542454,2019091055444,68.4,47.1,65.7,77.9,53.2,74.3,86.3,56.3,76.0,67.4,79.7
645,ÕÅæý±ù,686544,2019121064475,68.4,67.2,81.6,67.8,47.7,73.8,68.9,85.1,60.3,62.9,68.9
646,ÎºÃúÀû,662858,2020010395802,68.4,83.3,50.0,67.3,84.9,62.0,89.5,69.5,47.8,75.4,54.5
647,Ô¬³½,176637,2020011113772,68.4,58.7,60.5,60.9,53.2,56.0,94.3,85.5,60.0,90.0,65.0
648,ÒüÀûÐÐ,718297,2020070049742,68.4,49.8,70.0,72.6,61.9,91.5,75.3,80.5,45.5,56.4,80.9
649,¶­²¨,133039,2020110803917,68.4,82.7,61.9,58.3,71.9,53.0,64.5,91.1,59.0,58.8,82.8
650,¿×Èï,179484,2022040908454,68.4,91.3,73.6,60.4,67.3,47.9,79.2,57.3,89.5,48.5,69.0
651,ÈÎÇÙ,041908,2022080480835,68.4,58.3,82.7,60.8,76.3,79.3,57.3,89.6,52.2,76.7,50.6
652,³ÉÑÒÖÐ,599953,2018070675302,68.3,61.7,57.1,65.5,63.9,60.3,57.9,83.1,94.3,76.5,62.3
653,ÏîÜç,368004,2018070850428,68.3,68.8,54.3,61.7,69.1,92.0,46.4,79.1,56.3,87.9,67.6
654,×ÞÐË¸Õ,278272,2018101067269,68.3,50.4,77.2,78.4,90.5,79.6,60.7,71.2,64.6,45.2,65.0
655,Íô¶¦,541493,2018121189329,68.3,64.9,80.9,94.4,87.7,68.5,45.9,56.1,80.3,53.3,50.7
656,ÎéÌ©,708126,2020070982662,68.3,63.6,54.0,63.3,69.5,76.2,67.9,81.9,67.2,78.7,60.3
657,ÀÖÏãÕæ,525848,2020110774818,68.3,60.5,84.8,47.4,55.9,64.9,81.5,85.3,77.9,56.3,68.8
658,ÁºÏé,844898,2020120419812,68.3,81.2,86.1,56.3,55.0,61.3,46.7,61.1,87.8,60.7,87.3
659,ÓíæÃ,557770,2022080387043,68.3,94.3,57.1,50.9,68.5,61.8,59.9,56.8,73.3,83.5,76.9
660,¸µÃúÒå,255797,2024120429701,68.3,69.0,46.3,54.1,54.3,86.6,94.9,57.5,81.2,71.4,67.6
661,Ö£Ï¼,103063,2019110286370,68.2,93.5,93.0,47.2,53.1,67.9,59.2,69.0,60.5,70.0,68.1
662,Á®ºë,674674,2020060267466,68.2,70.8,71.4,86.3,94.9,65.5,84.7,45.5,57.7,48.6,56.2
663,ÑÏÌì,069601,2020111080157,68.2,90.2,53.2,48.8,54.9,62.7,93.9,61.6,66.0,63.7,86.9
664,³£ÔÆ¹ð,018850,2023061255044,68.2,68.5,45.6,77.4,55.3,68.5,76.3,71.4,80.8,63.1,75.2
665,ÅÓÓ½,189192,2023071099226,68.2,80.3,72.9,92.0,77.8,54.6,77.4,61.7,47.3,51.2,67.2
666,ÌÆ¾û,124959,2023081065958,68.2,68.8,57.3,47.0,46.3,46.6,87.5,76.8,72.8,92.2,86.4
667,Ë®çù,330815,2024061151528,68.2,88.7,74.6,48.7,93.5,61.3,90.6,67.8,56.4,52.5,47.6
668,Ñîæ«,316435,2019011003538,68.1,58.9,73.2,60.5,89.0,62.2,80.8,76.7,45.9,87.9,45.6
669,ÌÆÊÀ,838510,2019050011054,68.1,54.4,62.1,81.1,78.0,84.0,83.0,65.8,71.1,46.8,54.4
670,±´»·Ô·,678691,2019100519160,68.1,62.2,81.6,48.6,76.6,83.8,70.7,77.1,69.2,51.5,59.9
671,ÑÏ¸£,015429,2020040912919,68.1,90.2,92.3,53.8,51.6,70.9,61.9,70.7,48.6,91.9,48.8
672,Ô¬Ñ×·É,603714,2020070161416,68.1,50.0,74.7,86.8,85.7,71.2,72.4,49.0,69.4,69.2,52.6
673,·¶³É½¨,267794,2021021039474,68.1,81.6,77.3,56.3,66.7,49.7,60.5,62.5,64.1,86.4,75.5
674,ËÕÌì,086006,2021120310623,68.1,71.9,55.9,48.6,63.8,86.9,58.6,79.7,60.1,74.0,81.8
675,¼Í°®,036057,2022080775742,68.1,54.2,86.6,67.5,57.5,62.2,60.3,48.2,74.6,82.5,87.4
676,ÉÛ²ÊÔÂ,756339,2023081053926,68.1,92.2,58.5,65.9,47.0,91.1,83.5,47.3,62.7,51.8,81.2
677,ÇØ°²¸»,716451,2023110905151,68.1,80.0,47.7,50.9,92.4,76.0,47.3,58.2,68.8,94.3,65.8
678,ÍõéÅÒå,494275,2018030977558,68.0,52.0,92.2,65.7,75.5,57.7,56.0,68.6,76.6,50.9,85.3
679,±«ÕÑ,725205,2019090910552,68.0,66.6,87.8,49.7,53.0,93.0,50.5,46.4,76.8,73.2,83.2
680,ÕÔ½Ü·É,746318,2020010221804,68.0,58.7,92.4,94.6,51.6,52.9,51.3,51.6,89.0,50.7,87.2
681,Îé²¨,472783,2021100658353,68.0,63.0,57.3,70.4,53.9,56.2,52.4,80.4,93.6,61.5,91.2
682,ÃçÊ¤±£,146003,2022021190368,68.0,50.4,73.1,79.2,70.7,93.1,80.1,48.5,59.0,74.1,52.3
683,ÕÔ²¨ÐÇ,700030,2022030023062,68.0,53.5,54.0,81.9,45.2,52.3,92.9,71.9,61.5,94.0,73.2
684,·ïÈÙèµ,322302,2022080150232,68.0,47.1,88.9,81.4,48.0,49.6,50.0,87.6,94.1,86.1,47.0
685,Ë®Ó°,066748,2022080704834,68.0,51.9,56.0,53.6,64.2,79.2,58.0,75.1,94.7,93.2,53.7
686,º«Äþ,807062,2022100536242,68.0,55.2,85.8,48.0,67.9,89.1,77.4,57.9,94.7,48.5,55.0
687,¼Æ»Ô,978972,2024011097211,68.0,92.9,61.3,79.8,83.3,75.2,61.6,50.4,69.2,50.0,56.2
688,ÆëÏþÇà,796117,2024100741759,68.0,48.5,86.0,85.7,50.4,68.3,90.7,71.0,59.2,52.1,67.9
689,Ñ¦³É¾ü,568480,2019071168012,67.9,48.2,69.3,77.6,65.2,47.0,53.1,74.4,89.6,72.4,82.4
690,ÅÓÁ¦,404151,2020010675151,67.9,83.5,89.4,88.5,76.6,45.7,59.8,50.9,52.4,54.6,77.3
691,µÒ½õ,756067,2020020156738,67.9,86.8,80.5,84.9,59.3,45.4,71.5,50.6,50.0,87.9,61.9
692,ÇØ¸Õ»Ô,971085,2021080318553,67.9,49.5,89.1,85.4,81.1,51.1,72.9,64.8,68.8,60.9,55.7
693,¿µÇí´Ï,137928,2022100142804,67.9,70.2,81.4,66.4,61.9,63.0,56.7,61.7,82.8,67.3,67.3
694,Ç®·ç,911196,2023050329622,67.9,55.0,73.4,90.4,66.3,57.8,64.5,93.0,59.0,64.0,55.8
695,Ëïèª,918565,2023110166569,67.9,61.6,67.7,68.1,71.4,75.9,91.1,70.0,51.8,71.6,50.2
696,Æë·¢½¨,243066,2023121146607,67.9,52.5,73.6,64.7,46.1,64.6,63.0,92.0,64.6,85.7,72.5
697,Ê±ÓÀ·å,996731,2024041043119,67.9,57.7,54.1,52.1,94.4,56.9,81.1,71.6,59.8,66.8,84.3
698,ÂÀ³ÉÁ¦,566471,2024101027166,67.9,94.7,77.9,68.8,55.5,70.4,65.5,53.8,77.0,50.1,65.5
699,¿µæÃÏ£,695094,2018090979412,67.8,61.0,80.1,60.3,94.0,57.0,62.3,58.0,74.6,64.9,66.1
700,ÁºÆ®,737541,2019051044139,67.8,60.6,86.6,45.9,55.6,89.9,93.0,51.1,63.2,82.8,49.3
701,¼ÆÄþ,524690,2019080129069,67.8,62.8,79.9,55.6,69.9,85.4,73.3,45.9,73.8,51.3,79.6
702,Ô¬µ¤ËØ,332160,2021021206028,67.8,51.1,49.8,73.3,81.4,69.8,77.8,60.6,84.1,46.9,82.7
703,½ª¾ê,808453,2023030405347,67.8,74.7,64.1,56.5,65.5,57.8,67.0,70.7,90.1,62.9,68.4
704,Ö£Á«¹ð,096542,2023051024261,67.8,58.2,57.3,58.3,72.2,76.5,73.3,94.4,89.4,48.7,50.0
705,Ãçæ¯´ä,390847,2024060494730,67.8,57.0,58.7,68.3,45.1,66.2,74.0,82.8,50.6,88.5,87.0
706,ÔªÐÀçü,433349,2018081204934,67.7,92.8,69.3,84.5,75.7,69.4,60.1,51.0,55.9,59.9,58.6
707,ËÎ·²,981573,2018090787306,67.7,70.0,77.2,65.9,51.1,59.0,67.6,89.5,50.3,78.0,68.0
708,ÈÎÃÀö°,794154,2019120245409,67.7,47.2,70.2,93.5,69.6,75.4,85.5,48.3,66.8,46.4,74.1
709,Ë®¸Õ¶¦,270514,2019121081472,67.7,58.5,48.3,52.6,63.9,68.2,74.9,75.9,70.2,79.7,85.2
710,³ÂÊ¿,984666,2020060116639,67.7,62.7,90.9,79.2,58.8,49.1,63.3,90.8,67.8,51.1,63.7
711,Àîæý½õ,015088,2020071088821,67.7,49.9,84.4,86.7,76.8,50.9,68.3,61.8,47.2,64.5,86.0
712,ê°Äþ¾ý,447453,2020080275334,67.7,75.3,67.2,57.4,70.5,58.0,59.2,51.5,63.8,89.6,84.0
713,Âí¸£éª,616170,2020121187074,67.7,54.0,58.4,70.5,64.0,86.1,84.0,53.9,64.3,81.2,60.1
714,á¯ÃÃÕä,494594,2021010339418,67.7,60.0,69.7,66.5,53.5,73.3,61.7,59.5,52.5,92.6,87.4
715,ÀîÈÙ,870633,2022060813363,67.7,89.2,91.3,89.7,56.5,50.9,47.3,52.0,53.8,58.7,87.5
716,Ì¸Óý,818364,2023020096431,67.7,88.1,67.8,48.1,66.0,65.6,94.9,71.4,56.3,57.3,61.1
717,Úù±£,096528,2024110222866,67.7,67.4,91.3,56.7,93.7,49.1,82.6,46.8,87.2,50.3,52.2
718,Î¤ÑãÉ¯,195603,2020040490337,67.6,70.5,77.4,49.4,52.1,94.7,82.9,46.4,45.5,90.2,67.2
719,½ðéª,879672,2021050387265,67.6,82.3,51.7,60.7,89.6,65.6,78.5,53.4,64.6,50.2,79.8
720,¸µ¿µ¶«,287508,2022091090813,67.6,68.3,78.4,56.0,78.1,61.5,72.2,55.1,60.9,56.3,89.1
721,Ö£Ñ§¶¦,040244,2022120894453,67.6,71.3,58.0,74.2,75.9,65.7,65.8,60.9,74.2,63.4,66.8
722,×£ÊÀ,874703,2024010050373,67.6,90.2,46.7,79.9,59.2,63.6,64.3,49.5,73.3,79.4,70.3
723,Ê©Ê÷,975783,2024070548354,67.6,62.9,72.1,73.4,76.9,56.5,73.5,86.5,58.3,63.3,52.3
724,·üö°Ñã,498445,2024070774551,67.6,52.4,51.4,82.7,91.6,72.4,85.6,69.7,46.4,50.9,73.1
725,Ö£Íñ,143558,2019021175860,67.5,46.3,45.9,83.5,82.9,91.9,53.4,88.6,66.7,59.2,56.1
726,ÊæÆ®,821584,2019070818463,67.5,48.7,93.7,54.0,59.9,46.0,85.7,91.7,57.6,51.5,86.0
727,Ç®äÞÃÎ,640207,2020120540701,67.5,70.2,63.5,59.2,79.3,72.5,57.5,49.1,70.9,71.6,81.0
728,Ã©º£Ê¿,191346,2021021024634,67.5,70.4,62.5,47.8,61.3,72.1,53.2,78.3,61.9,82.3,84.9
729,¼Íº®ÕÑ,336760,2021030346027,67.5,61.2,94.8,60.9,84.2,49.6,51.3,72.6,57.4,89.1,54.0
730,Éòæ¿ÕÑ,881164,2023081246414,67.5,86.8,74.6,68.3,64.9,85.0,57.0,55.2,75.1,58.7,48.9
731,ÍôÊçÑÇ,221032,2024021153254,67.5,65.7,45.8,90.7,71.2,52.2,57.6,77.6,83.8,53.2,77.5
732,Á®Ç¿ÐÐ,308474,2018030837429,67.4,49.7,73.5,67.3,70.0,66.4,76.1,76.3,75.2,65.2,54.5
733,ÚùÈï,136680,2018050418015,67.4,93.9,57.6,71.2,51.9,47.8,72.8,46.4,66.7,86.7,79.1
734,»¨½à,012427,2020040842739,67.4,58.3,90.5,47.7,77.8,74.8,77.8,73.8,64.6,52.1,56.2
735,ÆÝÒå,314087,2021060808756,67.4,50.7,59.9,55.7,78.1,55.0,60.0,46.4,80.9,93.0,94.0
736,À×ÈÙ,903526,2022120512624,67.4,79.4,66.1,88.3,47.8,72.4,77.3,62.2,71.0,57.4,52.4
737,Âí¾üè¡,719598,2023101209853,67.4,46.6,82.6,84.2,45.1,89.9,66.1,66.2,80.6,58.8,54.2
738,ÎâÏ¼Áá,616457,2018010865701,67.3,55.4,71.1,59.0,47.1,55.3,91.2,87.0,76.5,54.3,76.1
739,ÀîÐÐ·ç,961216,2019060801616,67.3,49.2,79.3,61.6,59.0,63.9,47.7,80.3,67.7,71.3,93.1
740,ÅíÆ½Ö¾,570934,2021030333414,67.3,55.5,90.2,71.7,75.4,53.1,80.2,66.4,47.9,75.2,57.3
741,ÅíÔÆ,609167,2021100026739,67.3,70.9,72.1,92.9,53.8,60.6,45.1,81.7,53.6,88.2,54.4
742,Òó¶ðÃÀ,745461,2022110506129,67.3,74.7,46.8,52.9,66.0,82.1,73.6,79.1,52.6,75.5,69.8
743,¿°Ïþ,411420,2023040242014,67.3,75.3,86.3,85.2,45.0,60.3,49.5,58.9,56.1,71.0,85.5
744,±Ï·å,873023,2023090862347,67.3,64.0,63.8,83.9,50.9,48.9,81.9,49.6,93.5,85.2,51.8
745,±Ïèª,669465,2018060406560,67.2,82.4,48.7,88.0,59.9,48.6,90.1,75.2,53.9,53.3,71.9
746,Íõ¸£,746186,2018080528609,67.2,68.9,50.3,76.5,54.4,59.6,45.0,81.6,84.5,61.8,89.8
747,²Üº£´ï,660232,2019010503219,67.2,45.1,64.2,55.4,65.0,80.0,86.0,72.0,46.1,88.7,69.6
748,Ëï¾üÐÂ,467663,2019070126364,67.2,47.4,65.2,47.1,83.0,74.0,72.5,83.3,52.9,91.5,55.5
749,ÎÀÖÂ,555640,2019080114063,67.2,48.5,72.7,65.3,80.0,83.6,53.9,46.4,59.0,73.6,88.5
750,³Â·Æ,209662,2021020726259,67.2,78.9,89.5,48.8,56.8,56.8,46.2,59.9,59.0,90.2,85.7
751,ÖìÆ®æµ,973121,2021030132116,67.2,52.1,94.6,55.0,75.4,59.0,53.1,71.8,67.7,82.7,60.4
752,ºØÏ£Æ¼,751454,2021030175466,67.2,91.3,64.1,74.2,53.2,56.2,88.9,81.1,48.6,50.1,64.5
753,Â³ÎÄ½¡,767001,2021051070110,67.2,93.2,53.2,51.1,45.5,89.2,55.4,90.8,75.0,59.8,59.1
754,ÀÖÑ×Ìì,948659,2021060775954,67.2,56.6,49.5,86.3,48.2,49.5,93.5,77.1,47.3,89.7,74.6
755,ÃÏ¿¡¹ó,397265,2024100646559,67.2,46.9,79.1,89.4,78.7,55.8,67.5,60.5,70.9,60.4,62.8
756,ºÂ½¡Ì©,325563,2024120886324,67.2,51.1,71.1,51.3,85.7,51.6,72.5,46.3,92.4,82.7,67.1
757,ÅËÃú,361716,2018080771654,67.1,72.9,77.1,71.4,49.5,88.3,55.1,55.9,84.7,62.8,53.0
758,Òó·å,709527,2018110182734,67.1,79.9,77.9,56.5,78.5,91.9,83.4,50.0,46.9,49.8,56.3
759,Æ¤Ê÷,910689,2021030498903,67.1,45.8,55.6,53.7,86.5,91.0,62.9,66.9,73.1,52.5,82.8
760,ÓáÔªÑ§,492661,2023061136102,67.1,93.7,53.9,67.2,56.8,78.2,57.8,48.9,76.0,66.9,71.3
761,ÎºÉúÉ½,547610,2019060561019,67.0,91.7,47.5,53.6,45.6,49.6,87.9,79.5,53.3,72.9,88.4
762,²ý±òÔª,120368,2020100976861,67.0,87.1,77.4,68.0,52.7,85.1,45.2,46.8,81.2,48.9,78.1
763,Ò¦Ç¿ÖÂ,616494,2021020049412,67.0,67.5,58.2,68.2,45.9,63.2,61.7,88.6,90.7,71.6,54.5
764,ÇØÜ°ÑÅ,010603,2021030220338,67.0,70.4,52.3,72.4,54.0,92.1,55.7,78.8,70.7,56.6,67.3
765,ÎÀÞ±Èá,647573,2021110457324,67.0,51.5,66.1,72.8,56.2,58.6,54.9,82.8,71.2,91.2,65.0
766,Æë½õ¾²,229013,2021111111355,67.0,70.8,78.0,55.1,80.7,57.5,58.4,77.9,66.5,76.7,48.0
767,Ã©Ü°,294230,2022080013017,67.0,45.3,51.6,55.7,79.4,48.9,92.4,78.4,55.6,71.5,91.4
768,ÂÞÑÅÙ»,481000,2023061250019,67.0,64.9,83.3,59.2,73.2,54.4,56.1,59.6,65.7,70.0,83.1
769,¼ÍÀó,980198,2018110739813,66.9,68.1,62.2,73.9,67.6,64.9,72.8,54.6,77.1,59.8,67.6
770,ËïÖÂ,623131,2018120163138,66.9,70.8,49.5,62.8,91.9,54.9,88.3,82.8,61.1,51.1,55.4
771,·¶É½Îä,250361,2019010716164,66.9,60.7,71.1,57.3,71.2,62.8,49.9,80.6,69.6,72.2,73.7
772,×£½Ü,521562,2019030186260,66.9,70.3,58.5,64.4,92.5,62.1,70.3,50.4,77.3,48.6,74.3
773,±´Èï,098301,2021060450125,66.9,56.3,58.9,49.8,82.3,86.6,67.8,71.9,63.5,59.8,72.3
774,ÆÝ¾û·ç,778820,2022010752012,66.9,74.5,53.3,91.9,60.3,48.0,77.0,65.1,94.4,56.0,48.8
775,ÐíÁú,610961,2023121066136,66.9,48.2,92.0,58.7,59.2,92.8,85.0,47.0,71.1,60.3,55.1
776,·ï·å¹ú,381433,2018010953341,66.8,92.5,58.1,85.0,54.5,56.1,78.3,46.6,62.5,45.0,88.9
777,Ç®´ä,196951,2018050555128,66.8,65.7,45.5,79.9,94.1,47.9,57.5,53.2,81.6,65.1,77.1
778,³£´ï¹Ú,245071,2019100977165,66.8,46.5,74.8,79.0,70.9,87.1,51.8,59.4,62.4,86.6,49.7
779,ÄÂÖñ½õ,526260,2020040856056,66.8,69.7,86.4,54.0,81.2,70.4,59.7,66.5,76.6,53.0,50.1
780,Íô¼§·Æ,761928,2022091022848,66.8,77.9,52.8,46.4,55.2,55.6,64.5,89.6,68.9,67.9,88.8
781,Ô¬ºëÈÊ,240850,2023110115018,66.8,45.9,46.3,49.2,71.4,56.0,82.7,93.3,87.6,89.5,46.6
782,±«Æ½,527769,2024091176964,66.8,54.9,89.6,88.3,62.2,63.6,57.1,88.3,49.3,49.1,65.5
783,ÒüÃ¼Ó±,294553,2018070865313,66.7,60.8,71.8,72.9,75.3,71.8,58.8,64.5,48.1,77.7,65.7
784,¸ðÏöÔÃ,832224,2020050322457,66.7,72.1,52.4,61.5,74.7,82.1,70.7,45.6,79.0,64.6,64.1
785,Ñ¦á°ÑÇ,904910,2020120261025,66.7,56.4,52.9,77.4,87.8,80.1,68.4,70.4,59.9,64.1,50.0
786,Äß·ã,837392,2021020709271,66.7,60.6,87.7,81.7,66.2,66.2,59.1,50.3,49.8,59.6,86.1
787,ÃÏÊ¤Ê¤,603752,2018011045226,66.6,68.4,52.1,45.7,93.7,88.7,54.9,45.6,77.2,65.8,73.5
788,Ã©¸ÕÒå,560134,2018050633402,66.6,46.0,77.3,48.4,64.2,73.9,83.9,88.0,61.4,56.6,66.0
789,ÎÀÌÚ,469724,2019061012426,66.6,49.6,46.6,77.5,73.1,80.7,54.5,93.5,58.5,74.1,58.3
790,ÅÓ¾ý,696336,2019100843624,66.6,84.4,59.0,53.3,65.0,54.8,52.6,81.3,66.5,71.7,77.3
791,ÀÖÎ°,446866,2021071026626,66.6,54.4,87.9,65.1,59.3,58.7,47.9,76.0,50.2,90.1,76.0
792,ÂíºÉÔ°,122763,2022030766310,66.6,45.7,59.1,84.5,87.7,75.9,45.0,50.6,60.8,69.4,87.7
793,Æ½Óý,781955,2024070105535,66.6,54.8,68.5,62.2,56.4,77.7,70.7,53.6,94.3,77.2,50.6
794,Óà³É·ç,865314,2018080901430,66.5,73.3,92.4,85.0,50.0,57.1,46.2,56.9,88.0,51.7,64.4
795,·ïÑ§,891346,2019010134603,66.5,46.0,52.0,57.4,64.8,76.8,83.7,89.2,46.3,88.1,60.4
796,Î¤¾ê,526806,2020120290674,66.5,57.4,76.6,83.4,54.2,51.3,49.9,58.4,71.2,92.1,70.6
797,¼ÍÖ¦,841992,2022010179260,66.5,59.2,84.3,52.2,92.8,46.0,83.8,59.9,76.4,52.6,57.8
798,ÎºÇÙÜ°,485129,2022101142914,66.5,58.3,68.3,63.8,89.5,87.6,58.1,50.8,54.0,88.6,46.2
799,´÷è¥,440115,2024050341505,66.5,51.1,90.1,94.8,65.3,54.2,72.9,55.3,66.5,62.2,52.6
800,¸ðÁ¦,254302,2024060790262,66.5,56.6,74.8,49.2,54.8,68.4,51.8,57.3,82.0,80.7,89.4
801,ÍôÇå,056993,2024121139302,66.5,55.8,45.6,68.3,91.5,72.4,71.9,86.2,64.0,57.5,52.3
802,Æ¤ÖÐÓÀ,568598,2019031129842,66.4,81.8,73.7,47.4,51.9,46.5,89.0,60.1,54.6,88.3,70.2
803,ÓÚ´Ï,058498,2019080659810,66.4,73.9,69.6,73.3,51.5,82.9,59.6,83.3,64.7,46.8,58.8
804,Ó÷¾§ÔÆ,295684,2021120308459,66.4,69.8,90.0,59.8,50.1,58.0,70.2,50.8,61.0,62.6,91.3
805,Äß¼Ñ,742653,2024080375353,66.4,76.8,89.7,58.2,91.7,56.1,46.1,71.1,51.6,61.3,61.3
806,Ò¦ÐËÆ½,062321,2018061212159,66.3,86.7,46.1,87.3,49.5,67.7,71.9,65.5,47.3,92.8,48.3
807,ÅÓÑÒ,680878,2019090547864,66.3,58.8,48.4,62.1,52.5,70.4,77.8,55.6,81.5,67.7,88.4
808,×Þ·É,345736,2023061193641,66.3,51.7,60.1,77.7,60.0,64.0,68.6,49.4,93.8,74.5,63.7
809,Ûº¾Õ·Ò,407224,2024051092466,66.3,61.4,64.9,94.6,52.9,52.1,87.9,46.3,67.3,60.9,75.1
810,ÆÝ÷ì,588707,2018090660725,66.2,54.5,77.7,61.3,63.1,80.4,90.6,56.4,55.1,55.0,68.2
811,Òüåû¿É,447397,2019120469729,66.2,55.4,67.4,83.5,50.6,59.0,83.9,80.5,49.5,79.3,53.2
812,ÅÓ¹Ú,803299,2020090779901,66.2,64.9,50.9,48.3,83.9,78.7,45.4,64.5,69.1,93.4,63.2
813,¸ð·ïèµ,105183,2021080738324,66.2,61.2,53.7,49.0,90.3,70.8,46.9,74.2,85.9,71.9,58.5
814,Ô¬Ñ©Ñ©,745741,2022060274135,66.2,53.6,80.6,62.4,61.8,48.8,82.4,70.9,75.1,48.8,77.8
815,Óáèµ¾ý,605141,2023011064144,66.2,58.1,93.7,57.4,89.8,48.2,50.6,67.5,70.2,64.1,62.9
816,¼ÍÔÂ,212275,2024070347514,66.2,67.1,63.0,73.2,81.1,68.1,64.3,72.0,53.9,63.0,56.6
817,Ç®¸»,232880,2019070368056,66.1,63.7,67.1,58.1,63.8,52.0,79.1,53.7,73.1,91.5,59.1
818,ÅíÒÇ,792379,2019100437963,66.0,49.5,47.4,93.6,56.5,70.7,75.6,54.3,80.2,84.2,48.5
819,ÉÛÓýæý,323156,2020040085615,66.0,87.9,48.5,56.6,62.6,70.4,53.1,47.1,69.2,84.0,80.6
820,»ÆÑÞ,905670,2020100467023,66.0,86.0,55.8,52.6,55.5,65.9,68.9,76.8,85.4,45.1,68.0
821,ÌÆ×Ó,939205,2022020690508,66.0,67.1,48.6,55.6,61.7,67.5,76.1,60.5,78.8,84.8,59.5
822,ÈÎóÞÈÙ,772398,2024091119849,66.0,59.0,75.4,59.4,58.5,69.9,88.6,74.4,73.9,46.9,53.8
823,Æî·ÉÑ§,973565,2019040906510,65.9,61.6,92.2,72.9,48.9,78.6,46.0,75.4,53.8,81.6,48.3
824,·Ñö°Àò,405514,2020040011443,65.9,69.9,53.1,49.1,47.7,74.4,57.2,61.7,76.3,85.3,84.1
825,Á®ÏöÕä,502279,2020110967975,65.9,63.1,45.4,93.4,61.3,94.0,57.7,48.3,74.8,64.4,56.5
826,ÖÜË³³½,163883,2020120168348,65.9,74.6,56.9,58.9,63.9,65.0,80.3,69.8,67.7,72.9,49.0
827,º«½¨,982028,2023020482839,65.9,67.8,62.3,63.6,73.2,58.5,47.5,75.4,62.4,84.0,64.1
828,·ëÓ½Ó¢,960181,2023080218163,65.9,67.3,72.9,52.3,60.0,66.1,62.7,50.5,89.3,74.0,64.1
829,ÎâÔÂÜç,416949,2024091184941,65.9,71.8,49.8,45.1,84.9,50.4,73.9,53.1,88.8,94.7,46.2
830,ÉòÑþ,887601,2019080650161,65.8,49.5,70.2,56.5,94.6,62.6,71.5,85.3,53.3,57.9,56.3
831,»ª´ÏÀ¼,651925,2019100322512,65.8,58.0,46.4,49.3,87.2,78.9,60.8,78.3,70.6,56.7,72.3
832,¸ð¶«,911145,2021040074555,65.8,89.8,62.9,55.4,66.1,70.2,64.7,74.0,54.6,70.1,50.4
833,ÀîÔÆÒÁ,455355,2021070935503,65.8,52.1,55.0,64.7,87.7,56.8,70.7,81.5,74.0,67.4,48.1
834,ÇüÊç,613525,2021090092512,65.8,53.3,63.6,63.1,53.9,62.3,62.1,66.8,68.7,70.9,93.6
835,ÀÖÁá,333736,2022080533626,65.8,63.9,54.7,69.0,63.7,57.9,64.2,52.4,62.6,81.1,89.0
836,Â³Ç¿Äþ,284065,2020010046536,65.7,50.7,82.3,58.7,54.9,56.8,63.6,82.8,46.8,79.4,80.5
837,ÖÜ·ÉÁ¼,125320,2020040602046,65.7,87.9,82.3,49.4,67.0,53.0,63.7,47.4,88.4,70.1,47.4
838,Æ¤Ï£ÇÙ,761898,2021120659804,65.7,83.3,62.9,81.8,48.3,49.0,51.9,49.0,84.0,89.4,57.0
839,ÎÀÐÀ,953887,2022080448762,65.7,83.3,52.3,76.3,47.7,56.4,53.8,88.7,65.8,84.7,47.8
840,ÒüÇä,353991,2023090709171,65.7,62.0,62.0,65.2,94.8,94.9,62.1,50.9,65.6,47.2,52.4
841,Íõ»ª,322656,2018090805649,65.6,78.3,56.9,83.7,70.0,62.2,56.6,47.2,57.2,57.0,86.8
842,Ã©Ü°ÃÀ,853285,2018121238525,65.6,80.2,49.4,57.4,92.7,74.3,49.0,85.2,47.4,53.1,67.0
