201805060224,root,1000,69.5,6
wyyzQ,i4oiL,XfCLX,OLxjr,hrbX2,RMqjl
69.1,69.9,69.7,69.5,69.9,69.3
838,ÀÖÖÂ,931980,2024110118047,63.7,76.8,48.9,81.7,50.2,61.5,63.1
839,Æ¤ÖÐÓÀ,568598,2019031129842,63.6,58.3,51.6,83.2,55.4,58.1,74.8
840,´÷Ø¹·Ò,807017,2019070201753,63.6,47.3,80.9,79.1,75.4,49.2,49.7
841,ÔªÀ½,832242,2021011124246,63.6,51.0,67.0,55.5,55.5,72.7,80.2
842,ÅËÈ«Ì©,876296,2022020989663,63.6,47.7,65.1,71.8,62.0,47.8,87.4
843,ÇüÉ½ÌÚ,688680,2022070398075,63.6,47.1,54.7,53.3,93.0,56.2,77.2
844,ÁøÄþË¼,194615,2018071201530,63.5,77.2,65.5,76.6,51.7,54.7,55.5
845,ñ¼Ó½¼§,773437,2019081193718,63.5,70.1,92.5,48.5,61.6,49.1,59.0
846,À×ÄþÏö,535996,2019100669626,63.5,88.4,57.8,66.1,46.1,56.2,66.4
847,Ô¬µ¤ËØ,332160,2021021206028,63.5,45.3,51.1,78.3,67.3,81.5,57.3
848,Ã÷½õ,022186,2023020508613,63.5,49.2,91.6,50.6,45.4,85.2,59.0
849,ÞÉÜ¿Ø¹,505013,2018070061370,63.4,70.7,67.0,61.2,90.0,45.9,45.7
850,×£Éú,772301,2022020090106,63.4,59.6,76.4,56.0,69.8,67.3,51.2
851,ÇØ¾ü¹ã,421465,2020060206569,63.3,55.2,67.3,87.3,61.1,48.1,60.7
852,ÅÓÑÒ,680878,2019090547864,63.2,50.1,72.8,61.5,59.1,78.2,57.4
853,Âí½¨,107617,2019100801709,63.2,74.7,73.3,55.9,54.3,64.5,56.4
854,ê°¿¡±ò,248592,2020021209254,63.2,89.3,67.4,59.4,51.5,54.8,56.7
855,Á®ÓñÕä,197558,2021071005815,63.2,73.9,49.1,50.2,86.6,59.4,60.1
856,ºÂ½¡Ì©,325563,2024120886324,63.2,50.9,63.7,59.7,87.8,59.1,57.8
857,À×Ã¼,098913,2021030731346,63.1,61.3,81.2,56.3,79.6,45.0,55.3
858,Á®±£,823662,2023020246251,63.1,57.3,58.7,59.5,71.1,76.2,55.7
859,Ëïèª,918565,2023110166569,63.1,68.9,55.5,79.6,66.1,49.9,58.6
860,ÌÀÏöÔ°,933251,2024100625132,63.1,49.3,65.5,49.8,50.4,92.5,71.0
861,·¶³É½¨,267794,2021021039474,63.0,83.2,58.0,79.1,47.5,47.7,62.8
862,ËïÙ»¼Î,154499,2023030139906,63.0,85.7,65.0,54.2,67.6,59.4,46.0
863,ÅíÑ×,299826,2018060172608,62.9,79.5,66.9,47.5,55.6,56.3,71.7
864,Ò¦Àó,373859,2023100275931,62.9,73.8,50.9,54.6,45.3,91.5,61.6
865,¶­²¨,133039,2020110803917,62.8,50.8,51.3,57.0,93.8,58.8,65.0
866,°ØÈÚÈá,771042,2020120884242,62.8,46.2,52.0,61.6,75.6,92.3,49.2
867,ÇüÊç,613525,2021090092512,62.8,84.4,67.7,46.8,63.5,67.0,47.4
868,ÓÚ·ïÃÃ,267241,2022070744115,62.8,79.1,54.0,51.0,60.7,84.6,47.4
869,Ö£Æ¼,096506,2024080200675,62.8,69.9,49.4,56.1,57.3,61.4,82.7
870,Ã÷Êç,758748,2018040394856,62.7,91.2,63.6,62.8,50.1,60.6,47.9
871,ÆîÇà,054165,2018101226575,62.7,52.0,69.8,53.4,71.1,57.6,72.1
872,Ê·ÔÏÏþ,920934,2020011163464,62.7,66.9,79.7,65.3,47.5,58.5,58.4
873,ÇØÈ«,360872,2021071157206,62.7,51.7,49.9,58.5,73.7,93.9,48.4
874,ËÎÈÚ,883590,2021120749002,62.7,49.7,78.0,80.6,57.3,63.1,47.6
875,³ÂÊ¿,984666,2020060116639,62.6,83.0,49.6,58.7,57.6,75.8,51.2
876,ËïÔÏð¥,771646,2020090514635,62.6,67.6,74.4,50.8,48.2,79.5,55.0
877,Ê·æ·Õæ,140465,2021060576517,62.6,66.0,94.8,62.3,51.8,45.4,55.5
878,ÓàÊ¤,522373,2024030147324,62.6,73.2,46.8,71.6,69.4,68.6,45.9
879,Ì¸Ï¼,846430,2024060073060,62.6,63.3,56.2,51.3,68.6,91.1,45.2
880,Ïî¹ó,353998,2024120429822,62.6,54.5,50.5,73.2,91.8,59.5,45.8
881,ÆÝ÷ì,588707,2018090660725,62.5,91.9,50.0,52.1,57.2,53.2,70.7
882,ÍôÏã,947417,2021010051727,62.5,83.5,65.3,72.4,48.8,45.1,60.1
883,ÔÆÊ±éÅ,849036,2021090543658,62.5,50.1,45.5,85.9,89.7,56.7,47.3
884,·½É¯,995449,2022030774916,62.5,45.0,89.4,45.6,71.7,78.1,45.2
885,½ª·É,275069,2024010976931,62.5,71.5,53.6,50.7,85.8,66.6,47.0
886,ÂÀÆ¼,905432,2024121013249,62.5,62.1,61.3,81.2,64.6,53.4,52.2
887,ÒüÃ¼Ó±,294553,2018070865313,62.4,48.8,59.4,60.0,76.1,65.6,64.8
888,Àî¹ó,602038,2020050643832,62.4,59.3,64.0,74.9,49.6,68.5,58.3
889,ÐÜ´¿,641001,2023020190172,62.3,82.3,49.3,57.9,80.4,51.4,52.8
890,Ãç´ä,635702,2024030300218,62.3,53.4,59.6,54.8,73.9,73.5,58.8
891,Æ½Ã¯Æ½,176286,2019050708653,62.2,63.9,81.3,50.6,58.4,47.8,71.2
892,ÐÜ½à»¶,243026,2021060512654,62.2,70.7,63.1,45.9,48.7,80.0,65.1
893,Ñ¦Ê¢,406062,2023060786249,62.2,49.1,45.9,70.8,83.2,45.2,79.3
894,ÕÂÒã³É,779061,2019020246116,62.1,81.2,53.0,46.8,54.5,53.1,84.1
895,³£´ï¹Ú,245071,2019100977165,62.1,72.0,54.1,46.4,70.9,64.6,64.6
896,ÖÜ·ÉÁ¼,125320,2020040602046,62.1,79.4,61.2,66.9,64.2,48.3,52.3
897,ÉÛÓ¢,250391,2023031099163,62.1,52.4,86.8,71.9,46.9,55.0,59.8
898,ÛºÁ¼,233180,2023090038049,62.1,86.5,50.8,48.9,46.2,75.2,65.0
899,¿°¹úÑ×,928837,2023100513736,62.1,61.6,60.1,59.3,51.2,91.0,49.2
900,Ë®½¡ÌÚ,907639,2021020853967,62.0,53.7,70.3,67.8,57.5,62.7,60.2
901,ÖÜÑÒ,642977,2022051117753,62.0,45.7,90.9,52.8,59.0,65.4,58.2
902,ÖÜ¾û,352051,2024080245169,62.0,62.0,49.6,67.4,45.8,82.5,64.5
903,ÀÖÏãÕæ,525848,2020110774818,61.9,75.3,52.8,61.0,64.2,57.5,60.4
904,Æ½¼§,915969,2021030236954,61.9,56.2,73.0,57.4,55.7,45.0,84.2
905,Ð»¶¦Ïé,714617,2021090661731,61.9,48.3,75.2,76.6,60.7,64.3,46.4
906,ÓÚ¹ãÃú,882633,2022070703353,61.9,47.4,60.3,61.6,65.2,56.0,80.8
907,Íô´ïÐÇ,709562,2024090516260,61.9,47.8,63.6,79.1,65.6,56.0,59.1
908,Íô¶¦,541493,2018121189329,61.8,51.2,77.6,58.2,66.8,49.9,66.8
909,°²Æ¼,462446,2019110244635,61.8,51.8,85.4,49.3,72.4,59.9,52.1
910,Îâ¾ÕÀö,104265,2018080116504,61.7,64.5,45.2,80.2,72.0,58.1,50.4
911,ÇØÜ°ÑÅ,010603,2021030220338,61.7,57.5,49.4,51.5,84.3,57.5,69.9
912,Óá°®,459841,2018010704168,61.6,55.2,55.4,46.6,56.2,83.4,73.0
913,¿°´º,186904,2018090410447,61.6,57.6,71.5,59.6,59.0,58.0,64.1
914,Ëï¿¡,733798,2019081019819,61.6,79.7,46.5,59.2,49.8,45.9,88.7
915,ëøÁ¼,542591,2021070509126,61.6,67.9,93.8,53.8,45.3,45.9,62.8
916,ÅíÖñ,724432,2018061233248,61.5,50.6,56.3,56.6,67.0,82.9,55.6
917,º«ÇíÀò,081291,2019110299110,61.5,73.9,49.2,58.6,80.0,58.6,48.7
918,ÈÎ²ßÇ¿,752135,2021120073515,61.5,79.6,72.1,50.2,70.5,48.9,47.8
919,ÒüÆ®Õä,189187,2018051098758,61.4,46.0,45.6,48.0,75.0,93.8,60.0
920,ëøÆ¼Öñ,390547,2021121074716,61.4,53.8,65.7,55.8,45.5,67.4,79.9
921,ÛºÒÁ,665968,2022070246801,61.4,45.1,46.9,63.1,45.4,89.5,78.4
922,Ö£Ñ§¶¦,040244,2022120894453,61.4,55.3,85.7,80.2,48.6,52.8,45.8
923,Íõ¸£,746186,2018080528609,61.3,56.2,87.3,61.3,47.9,62.0,53.3
924,ÎéÃú,243155,2018050465540,61.2,52.0,58.0,56.2,85.5,49.2,66.2
925,ºÍÖ¥Àö,765677,2023010607717,61.2,76.0,50.5,70.1,54.5,64.3,51.9
926,ÖÜè´,203700,2024020270022,61.2,77.7,45.8,71.4,48.1,70.7,53.5
927,ÅÓÁ«,805083,2019090778351,61.1,50.7,79.0,83.4,55.0,51.8,46.7
928,ÄÂµÂ,839999,2020060279929,61.1,50.0,58.3,51.7,66.9,60.8,78.9
929,Óí°®Éº,652747,2020090664721,61.1,57.4,84.4,55.2,56.1,62.0,51.7
930,Ó÷³½º½,995995,2021020369525,61.1,46.3,50.1,81.8,46.1,65.1,77.2
931,ÑÏÓ°,277393,2018050459326,61.0,68.1,46.9,58.1,55.4,89.1,48.3
932,±Ï¾§,570937,2020120593730,60.9,66.7,66.2,46.1,53.4,69.5,63.3
933,ºØÏ£Æ¼,751454,2021030175466,60.9,46.2,66.4,77.6,55.3,69.9,50.2
934,ÆëÌ©Ë³,382637,2022090333760,60.9,48.6,64.5,50.6,65.6,48.0,87.9
935,ÓÚæ¼´Ï,928200,2022110400049,60.9,54.8,75.7,45.7,60.3,46.8,81.9
936,ÕÂ¹ó½Ü,390310,2023020321009,60.9,47.6,57.4,82.1,47.0,81.5,49.5
937,Óá·¼,759167,2019051046741,60.8,61.6,52.0,69.7,46.6,83.8,51.4
938,Ã«ÓñæÂ,402032,2020110693258,60.8,61.9,48.2,52.8,63.8,62.8,75.3
939,Æî¹âÏé,814207,2023080100706,60.8,48.4,67.2,51.0,80.8,64.8,52.4
940,Ê·Ó°Ü¿,526152,2018120915260,60.7,46.5,45.5,64.7,92.9,53.7,60.6
941,Â³ÎÄ½¡,767001,2021051070110,60.7,72.4,46.8,60.5,90.4,46.4,47.7
942,ÕÅæý±ù,686544,2019121064475,60.6,49.2,54.9,64.4,56.0,87.7,51.3
943,ÆÝè¡,764682,2021070538211,60.4,58.1,54.8,60.4,81.2,60.6,47.1
944,Ë®ÈÙ,867275,2022050247526,60.4,75.9,58.4,53.1,52.4,58.1,64.7
945,Ê··å,245742,2019110874225,60.3,59.1,74.1,64.9,46.7,63.7,53.4
946,ÅË½¨,551133,2019070193320,60.1,57.3,55.9,58.5,85.8,54.1,49.2
947,Îé²¨,472783,2021100658353,60.1,60.1,53.0,54.7,86.5,57.8,48.6
948,Æ¤Ë¼Áá,637366,2021110806644,60.1,78.0,52.2,48.0,49.6,61.2,71.4
949,ºÎ·ç,185805,2022100530572,60.1,53.5,58.2,54.9,45.7,92.3,55.8
950,Ó÷ÖÂ,308261,2024110366123,60.1,75.6,69.6,52.6,54.5,58.0,50.3
951,²·¿¡,769341,2020011164153,60.0,64.1,66.6,69.8,48.5,61.7,49.1
952,ÉÛÌ©½Ü,575946,2023100064628,60.0,62.0,79.2,50.3,45.5,77.0,45.9
953,»ÆÑ©Ó¢,562034,2024070103473,59.9,67.2,51.4,45.5,82.1,51.9,61.4
954,Ê·ÑÇ,793593,2020020299308,59.7,54.0,65.3,50.0,57.5,84.1,47.2
955,Á®Ç¿ÐÐ,308474,2018030837429,59.6,52.1,82.8,47.5,53.5,75.3,46.6
956,Ö£Ø¹Æ¼,919217,2020120821705,59.6,51.4,74.0,48.2,48.6,73.9,61.6
957,ÏîÜç,368004,2018070850428,59.5,81.6,62.1,59.0,52.8,46.7,55.0
958,Ð»ÖÂ,452493,2020080799301,59.5,73.1,47.5,73.8,61.5,52.6,48.7
959,Ì¸²ÅÌì,985019,2018090341971,59.4,61.8,53.2,54.0,68.5,66.0,52.7
960,ÐÜÏþ,795897,2024080089736,59.4,70.1,64.2,68.6,52.1,45.7,56.0
961,Ñ¦³É¾ü,568480,2019071168012,59.3,69.9,67.7,59.1,50.2,63.4,45.6
962,ÓàÇå,136477,2020070247762,59.2,48.9,54.3,69.9,53.8,64.4,64.2
963,Æë½õ¾²,229013,2021111111355,59.2,70.3,67.9,46.9,47.3,75.1,47.6
964,»Æ·çº£,588309,2022070960902,59.2,57.6,51.5,61.3,55.8,74.6,54.7
965,ÕÂÊ±¾ü,032398,2020101219858,59.1,59.5,52.1,83.6,53.7,58.9,47.0
966,ÀîÒãµÂ,249713,2021060851351,59.1,76.9,54.6,70.0,59.1,48.1,45.9
967,ÎâÕä¿É,256865,2023011086560,59.1,51.0,46.1,49.2,68.3,55.4,84.8
968,¸ðÁ¦,254302,2024060790262,59.1,55.4,79.0,57.4,53.3,57.4,51.8
969,ÀÖ½õ,344239,2024060863964,59.1,48.6,73.0,51.0,63.6,53.0,65.7
970,Î¤ÑãÉ¯,195603,2020040490337,59.0,54.8,51.3,59.6,57.0,75.4,55.8
971,ê°Ôª,614499,2021020169952,59.0,57.7,55.9,49.6,57.3,52.3,81.1
972,ÏîÕÑ,291589,2023120368924,59.0,47.1,52.0,74.3,47.3,46.2,87.4
973,Áø¼ÑÄþ,501276,2019040077673,58.9,84.3,47.2,45.3,74.3,49.7,52.9
974,ÚùÝº,889455,2024110035559,58.9,59.3,47.9,49.4,50.6,79.0,66.9
975,Ç®·ç,911196,2023050329622,58.8,54.4,82.0,70.9,50.9,48.6,45.7
976,ÓàÑã,708325,2021090482523,58.7,63.0,69.7,60.2,56.8,55.3,47.0
977,ÄßÝº,731177,2022010467729,58.3,45.8,70.1,47.5,56.9,56.6,72.8
978,ºÂ±£,578049,2022100174939,58.3,55.0,60.8,56.1,64.0,62.3,51.8
979,·¶ÈðÓñ,866357,2023110545720,58.3,48.3,71.4,65.7,51.8,48.2,64.6
980,Ì¸ËØÉ¯,951693,2020010769372,58.2,46.0,60.4,57.7,72.8,55.2,57.0
981,Ê©²¨Ìì,534043,2021010454351,58.2,50.8,59.2,52.7,81.6,49.6,55.6
982,ÕÂæýÃ·,920934,2022020433445,58.1,65.7,51.2,54.3,45.2,56.5,75.6
983,·ëÓ½Ó¢,960181,2023080218163,58.0,56.9,50.5,50.1,76.4,55.5,58.9
984,°²Éú,223253,2019050715334,57.7,49.1,63.0,46.9,74.4,61.2,51.5
985,ÎºÌìÌì,269972,2020100677265,57.6,54.1,77.4,47.8,71.7,46.7,48.0
986,ÂÞÑÅÙ»,481000,2023061250019,57.6,55.5,83.6,50.5,64.2,46.1,45.8
987,ÑîÜø,738155,2022070085536,57.4,59.4,78.3,46.7,63.1,49.6,47.4
988,¸µÝºæ«,211344,2018120924454,57.0,58.2,84.4,46.6,54.3,49.2,49.2
989,Åíæµ¿É,098086,2018060178669,56.9,50.8,55.2,47.8,54.9,51.2,81.4
990,ÌÕµ¤æµ,108485,2020030408563,56.9,47.9,59.2,60.7,67.1,54.1,52.1
991,Ê·¾²»ª,698522,2020101012229,56.8,46.7,55.1,50.4,58.6,73.4,56.3
992,Ë®äÞ,593286,2021010908609,56.7,49.0,59.4,54.6,54.7,65.1,57.7
993,ÖÜË³³½,163883,2020120168348,56.0,59.4,46.3,45.5,48.5,79.9,56.4
994,Ò¦²ßÎÄ,741961,2024020046123,55.7,50.0,51.8,68.3,55.2,46.6,62.4
995,µÒÐÛ,445521,2023060252116,55.5,51.1,47.3,54.4,46.2,71.7,62.5
996,ÎâÑã,036795,2022120899516,54.8,51.7,67.1,56.3,53.0,49.4,51.2
997,¸ðÌ©,070071,2020111047166,54.0,51.2,58.0,59.9,53.7,50.4,50.8
998,³£Ï¼ÑÞ,049268,2020110976817,53.8,45.6,54.2,57.2,52.0,48.3,65.4
999,ÀÖÁá,333736,2022080533626,53.5,46.9,74.3,50.3,52.5,49.8,47.0
1000,ºÍÎ°º£,438949,2024020974951,52.4,50.2,50.1,47.8,50.1,60.6,55.8
